A_bl,b3,PBR_eff,L0,L_ol0
9.294119218865419807e-01,-1.572979239309986801e-02,2.296243048544017284e+00,1.944385291521450343e+00,8.447298749451512379e+01
8.103236678606018373e-01,-1.315828556368956077e-02,1.530344492955513891e+00,1.948167833417670858e+00,4.930414021770550193e+01
8.462080685419314241e-01,-1.421044080792721251e-02,1.103524815398602366e+00,1.916554427290518614e+00,1.311060454143403433e+02
8.902154069324272889e-01,-1.568616193207329063e-02,1.480444459091724951e+00,1.982029318891196379e+00,1.054137796689916939e+02
6.351833659687617928e-01,-1.147706038531349365e-02,1.765156011625082400e+00,1.871416600642451078e+00,1.644720503761980410e+02
9.281117583785797320e-01,-1.480596069438784405e-02,1.399274512778978741e+00,1.931131665739604930e+00,7.561913188935427854e+01
7.296263718915600993e-01,-1.296568070878625044e-02,1.071915555659074926e+00,1.949073863055404976e+00,1.487906404246329544e+02
9.140490365495995695e-01,-1.434919554455873179e-02,8.021403495364223257e-01,1.981180281745701599e+00,1.556434893254657652e+02
8.826246995429254394e-01,-1.556620660156240663e-02,1.968522041984944505e-09,1.968107535855831092e+00,1.971139848938720718e+02
7.006035181096315068e-01,-1.143464679495042463e-02,2.404071037123899579e+00,1.929301961272422261e+00,1.913819677614062797e+00
6.840388981867411289e-01,-1.116919216936855877e-02,1.842664241770671069e-11,1.880192771100550608e+00,2.899274952852472325e+02
6.115545404227261672e-01,-1.047919289898756150e-02,3.282402830217517084e-12,1.928762076322318775e+00,1.607634371379161280e+02
8.230385663974373323e-01,-1.431126155089064086e-02,3.795008654106633017e-01,1.984618970585889430e+00,2.001829014019851058e+02
7.875029503997209579e-01,-1.234604912897629449e-02,1.090860412159517123e+00,1.956018401110069860e+00,1.384869317625228859e+02
7.109076582201645511e-01,-1.156508895857647802e-02,1.475518955321518888e+00,1.897729363159990745e+00,9.557373809408551324e+01
8.878912098954450105e-01,-1.509087767583922393e-02,1.860157970558814933e+00,1.953560710385974453e+00,7.065132692391567265e-08
5.989128274824863096e-01,-1.033315417843027988e-02,2.069650665743031581e+00,1.904340763477233134e+00,3.760763257327788978e+01
8.755122597687038377e-01,-1.422574842648670866e-02,8.716669970759898245e-01,1.941485340891042188e+00,1.348465654979532644e+02
5.707979619574711228e-01,-9.819611225874403174e-03,4.951196415310812526e-13,1.872262825874592140e+00,1.588345984155293138e+02
1.042017904676899143e+00,-1.568720057713202803e-02,1.849920933326415939e+00,1.963796599981588509e+00,4.955685912245341587e-13
7.472066939597756807e-01,-1.195180404945190775e-02,1.299029401613746562e-15,1.914986340136649590e+00,1.662998056761325074e+02
5.511641313533880426e-01,-9.395892637923923194e-03,8.059038618101306284e-01,1.836377328093677708e+00,9.234629549679245031e+01
8.492457109921969227e-01,-1.301098395468831478e-02,1.266591359767419434e+00,1.924326380442902495e+00,9.125127160541568117e+01
6.936369443616120511e-01,-1.245792841407156008e-02,6.000997106865416653e-01,1.859570677465894439e+00,2.029347067703862422e+02
6.584498520049405501e-01,-1.184950634556740205e-02,2.870339600402378899e+00,1.929911822767862661e+00,2.177914592087016032e+01
6.476756727815886627e-01,-1.126958953998543830e-02,1.192435080002838523e-15,1.903189261350198169e+00,1.366456546754976102e+02
6.485941016638306911e-01,-9.944339808998146207e-03,7.135506192449481700e-11,1.908656308950689828e+00,1.999774561296349304e+02
5.913683112493980376e-01,-9.409516373641225312e-03,7.685127237634576972e-09,1.846596063991566172e+00,2.517678213576237738e+02
7.429955087301657324e-01,-1.217996940633011942e-02,6.437017223152659007e-01,1.882510234816309413e+00,1.092526985040125709e+02
6.688230219418850320e-01,-1.145478622260009439e-02,2.811183552601983988e-09,1.963757291052376619e+00,2.356321186339634721e+02
6.552000378554388993e-01,-1.074268568697693896e-02,2.121373808626425835e-13,1.960220663861013790e+00,1.566194507219746583e+02
7.064629947494768247e-01,-1.218188461802879874e-02,4.980301718234486086e-01,1.980748497782370832e+00,1.455957774440598200e+02
7.829172353529506578e-01,-1.406173226729620293e-02,2.236212046814772740e-11,1.919563721487876906e+00,1.473974258436868183e+02
8.743060235535125013e-01,-1.347447528363292756e-02,1.464771058880038668e+00,1.923905316477996896e+00,2.136495055461265078e-09
9.227303370785537862e-01,-1.457967888191004195e-02,8.381574413669662382e-01,1.946314849934403401e+00,1.179975246661660009e+02
5.442278668009471465e-01,-8.910337274205723176e-03,1.818727855708758501e+00,1.838824930581435479e+00,8.944763806235468451e+01
6.464429894073847604e-01,-1.034882180071639880e-02,7.420683712434059665e-01,1.889952929652551017e+00,1.576276404638258555e+02
6.611027571728734786e-01,-1.154074601196707420e-02,6.618826679561744530e-01,1.858103877075725885e+00,1.337974312142112012e+02
6.228867612971349388e-01,-1.020717631317639290e-02,3.330165986685280736e-11,1.925370877718344031e+00,2.155980746844398368e+02
8.162549910919417728e-01,-1.354905807794199064e-02,1.733354047461423297e+00,1.884520440682607934e+00,4.960030494771541498e+01
7.441037782520262267e-01,-1.211718201727626960e-02,1.239044208224399313e+00,1.889887754749201010e+00,1.302112638373403968e+02
7.310709671594144421e-01,-1.184577583700970743e-02,9.266706690847032776e-12,1.936715277375488098e+00,1.435711473778106892e+02
6.235942097670873485e-01,-1.033312982188745212e-02,3.348802153187953675e-15,1.960102933102396472e+00,1.021541915454055953e+02
7.409844272126918652e-01,-1.234454284310149835e-02,2.589620787686491177e+00,1.924985691440605162e+00,2.285684782025973405e+01
8.931842119120788626e-01,-1.421693920472574466e-02,1.523619314896744736e+00,1.963394568560604458e+00,5.297368467471546438e+01
8.853620927017595843e-01,-1.361865722978109622e-02,7.539855962610498841e-01,1.944059974374950706e+00,1.496272973017083245e+02
7.406282153916609046e-01,-1.335344506146661676e-02,9.761524277454377563e-01,1.947390737015573858e+00,9.076822615538566197e+01
1.029639356718130117e+00,-1.663820620030563927e-02,1.439747532138705188e-12,1.971387372940711868e+00,2.380425554004445132e+02
9.040930246173981555e-01,-1.545043578451600445e-02,2.386725359270707170e+00,1.925158686509463424e+00,5.107405902160527233e+01
6.844759804766099576e-01,-1.142985674694017330e-02,2.956367965505763085e+00,1.894990874212171050e+00,2.289969915299927001e-08
6.987720044930157970e-01,-1.280670930126053333e-02,1.538566336516574984e-01,1.982113430197612436e+00,2.268607772714856310e+02
6.509499687594468842e-01,-1.116595432016169627e-02,3.620487189666812711e+00,1.898632986556253899e+00,1.844455606217568526e-09
7.587278559702351766e-01,-1.380044084555725852e-02,2.164946260269810629e+00,1.936225822107007000e+00,3.973228960833389307e-06
6.382044777687673198e-01,-1.090328605309717411e-02,9.530479419385319284e-01,1.909675518570737918e+00,1.924055383413758307e+02
8.427693774778149960e-01,-1.483146247890218365e-02,2.031283168826967245e+00,1.960519406341032944e+00,3.093141579976442301e+01
9.175227764265848629e-01,-1.545537322099118163e-02,3.106927136954262979e-08,1.934703031638956627e+00,2.032496900012631613e+02
5.926756909520626282e-01,-9.793345530094643703e-03,1.479964220758291260e+00,1.942134622351319395e+00,8.010222017592886345e+01
7.320558714650785559e-01,-1.263597699827658308e-02,1.201469765064993478e+00,1.900054123474192336e+00,9.013336049097698321e+01
6.300522099687666522e-01,-1.186735116291246991e-02,1.214454575515264505e-14,1.960761841137253159e+00,1.442481397310109230e+02
8.580966962961885658e-01,-1.426776863658338161e-02,4.463892395367085042e-01,1.955538343805965029e+00,1.596977758458452854e+02
6.752475500694209432e-01,-1.119229718752334617e-02,1.863449407298625626e+00,1.929093855150006531e+00,1.025575011154768248e+02
8.405987484672934329e-01,-1.481762057749881796e-02,1.988779059283102502e+00,1.910963236206889793e+00,4.419793055582187691e+01
8.510657976856251805e-01,-1.403941382672613779e-02,7.610654346320157571e-12,1.920164029938147721e+00,1.586530907154500198e+02
6.036098519977193266e-01,-1.175003923684087709e-02,2.361465957816422545e+00,1.922804817362758101e+00,1.980100564198067126e+00
8.399785625432909519e-01,-1.533656690130419907e-02,9.187605319070996091e-01,1.926098716259595056e+00,1.408940039136028020e+02
7.860522894840922259e-01,-1.352071952204540739e-02,5.492329943341152099e-01,1.965941625070702692e+00,2.711178472094160838e+02
6.672014184307903939e-01,-1.235594535785630547e-02,2.052962455263985131e+00,1.965030595399275049e+00,1.152891859849425487e+02
6.978895090877444973e-01,-1.238229170470358555e-02,4.754204001725249040e-01,1.909082882839150175e+00,1.249584701924937491e+02
6.195433302583416291e-01,-1.008421333969955307e-02,1.339344789293476015e-02,1.900915107946711480e+00,2.032277119013925244e+02
4.482178220501975563e-01,-6.490456190412775307e-03,2.513882800163581296e-11,1.864766736212710052e+00,1.330344879421954545e+02
7.681027041900970742e-01,-1.279568031980132456e-02,1.649037480831131663e+00,1.886737327361769356e+00,6.508894458281019979e+01
6.822454475568865417e-01,-1.147551030171680211e-02,2.516790346658290378e+00,1.919687319047905127e+00,1.066318898793909378e-06
7.936579102295769905e-01,-1.299753013304040007e-02,6.975023001255436103e-10,1.883640042452064289e+00,1.665649703590827926e+02
9.930805867348183602e-01,-1.584920868737149310e-02,1.326523542064306449e+00,1.934935897163802654e+00,4.404446863653276978e+01
6.844768286104652155e-01,-1.236842492427258841e-02,1.223956343026652904e+00,1.942242782390199762e+00,1.666834916457289353e+02
8.248224062246399813e-01,-1.460683238001151026e-02,6.990529696403828819e-01,1.906258904576978663e+00,1.175988704068062418e+02
6.645232031520498239e-01,-1.108316850776499760e-02,3.442607241816119780e-09,1.874621401005209131e+00,1.967621326484490396e+02
6.449916772033621459e-01,-1.025761731132331100e-02,8.063033658924617653e-01,1.938816888622693524e+00,1.323412749592877447e+02
8.840321581020323949e-01,-1.442569873179864667e-02,1.656536231367566003e+00,1.935419303211826980e+00,1.062248409027215388e+02
7.098644180227422495e-01,-1.160969187788664543e-02,5.385532076968530674e-02,1.974721771260608660e+00,2.319883430135652134e+02
6.868897625106733518e-01,-1.212862340942533722e-02,2.074227575563131154e-09,1.952783215043813803e+00,2.361101570306864517e+02
7.711902338635715504e-01,-1.379900460907941724e-02,7.919360528586900649e-01,1.937473236846540381e+00,1.413406840793050492e+02
8.623952013932035809e-01,-1.366759901921925542e-02,2.971530976820181866e-18,1.945209697697987572e+00,1.761123662078587699e+02
6.821154377496063681e-01,-1.153087051963474705e-02,3.770366720572966449e-10,1.952352513191302874e+00,2.274084923620155507e+02
1.018834361021908386e+00,-1.592041114134442811e-02,2.120769146600288479e+00,1.951761828648187258e+00,9.213148733549155622e+01
7.026257683682565203e-01,-1.176039397763332245e-02,1.800851868556170077e+00,2.018487070932709848e+00,6.076619533599532019e+01
7.260853246148597506e-01,-1.371918154919903737e-02,1.863817155832213635e+00,1.938301564888417872e+00,7.884035128868828224e+01
7.653569617794869773e-01,-1.352909881055291280e-02,4.959949726663509362e-09,1.933686382358122513e+00,1.658870743382834405e+02
6.739259427070757313e-01,-1.161962409068796609e-02,3.971676477612037237e-01,1.909320090814466964e+00,2.256336081066783379e+02
7.116564775609414140e-01,-1.350543574554861730e-02,1.015273837179645477e+00,1.932375064482643179e+00,1.810375086491604009e+02
7.707205908964982477e-01,-1.325769950410604116e-02,1.795967124157877182e+00,1.914485219389265191e+00,9.283883079370889391e+01
6.378069166414496172e-01,-1.077688558699812886e-02,2.012181401391046481e-09,1.875318326711042927e+00,1.958787072199598640e+02
6.594745819298638567e-01,-1.142221803586425909e-02,2.383783665310032363e-18,1.917807291636825617e+00,1.221547434203662732e+02
6.556683695282393698e-01,-1.028635850723201919e-02,7.422001945348607466e-01,1.914289732720342974e+00,2.319822493427584504e+02
6.469172052728707767e-01,-1.135225642726082548e-02,2.232839574020233364e+00,1.970626074055875199e+00,2.909170701917738810e+01
6.842762539013904632e-01,-1.274426093184507711e-02,1.167725911690290358e-01,1.939497446458086305e+00,2.481815077999922892e+02
7.596868485252520342e-01,-1.258934539825783475e-02,1.865762365948448742e-01,1.937109831898825574e+00,1.653696747466327963e+02
5.838662268144131362e-01,-9.326740540642048521e-03,2.476841920977096656e+00,1.881347300259053723e+00,1.875601822395797011e-15
6.038566351427320233e-01,-1.066441246787118088e-02,2.026262350384370858e+00,1.941641798168229460e+00,6.675837235694244498e+01
7.360405993732879182e-01,-1.307837628697120121e-02,8.632971771391323434e-01,1.904195818861161404e+00,1.565232479039452471e+02
6.538082395010608172e-01,-1.138642304352823278e-02,2.168307149481939256e+00,1.963505725397257429e+00,7.521068532959347408e+01
7.907687506117038190e-01,-1.292726181680593257e-02,1.903328983791625671e-11,1.938130936224152334e+00,2.411261205212913126e+02
6.623936187517002194e-01,-1.179304538881014927e-02,3.457905615260075213e-09,1.907420854282770417e+00,2.032071777444028555e+02
5.315438839730879383e-01,-8.149168006642913686e-03,1.482608279273718299e+00,1.904065487787497846e+00,1.044585392502471848e+02
6.951096633599717078e-01,-1.161373812121302591e-02,1.240002552554057669e+00,1.897679731141164172e+00,1.006398628014283787e+02
8.440922535675042804e-01,-1.427160360040167532e-02,1.621374192158512084e+00,1.940935980142498352e+00,4.793563613335772544e+01
8.320582907527668270e-01,-1.329459457310807474e-02,3.064755783372394404e+00,1.947531542067393540e+00,8.204506739506058307e-08
9.093861523754972476e-01,-1.547107938716971338e-02,1.998701190600332911e+00,1.941589240129558913e+00,5.281275231493528111e+01
8.008999756823012017e-01,-1.338747784088948831e-02,1.450353649501542108e+00,1.917157974816416699e+00,1.140704118167376180e+02
8.441490648000621322e-01,-1.400899113325245957e-02,2.834311679034483333e+00,1.947683932893822689e+00,9.409584179594020270e+00
7.457209842458042415e-01,-1.281838494028280859e-02,2.686703362746891699e+00,1.955922117692102669e+00,1.522814484871720651e-06
8.167342876963472609e-01,-1.348814235850374910e-02,1.223910575500704923e+00,2.001654951792118275e+00,7.397411857598781637e+01
8.249740648798298270e-01,-1.467376865777615669e-02,8.234109565467231548e-16,1.925644803719781084e+00,1.593461530320236079e+02
9.505819247560044483e-01,-1.582330540450248985e-02,4.392372238768720650e-13,1.952006329741731161e+00,2.549318224204446324e+02
6.389313457824299380e-01,-9.598772724303868825e-03,1.882132804913225108e-14,1.873172145559426127e+00,1.689801841992819789e+02
7.467765762768033833e-01,-1.250063424681171868e-02,4.702131454313506209e-01,1.971818296182031860e+00,1.753089440816667093e+02
9.696851767047555137e-01,-1.468514333798787673e-02,3.482194337204809198e-01,1.963026195535515050e+00,2.100436028424470010e+02
7.661949086250384733e-01,-1.318178601336857797e-02,3.154998290577555320e+00,1.976093892969549293e+00,6.954599639458009924e-07
9.141611316623944328e-01,-1.399387165316660735e-02,8.281208722086746965e-01,1.964528831178810719e+00,1.126429236979978867e+02
8.234395526729059167e-01,-1.377429086648911116e-02,1.310138413941161817e+00,1.919467387016346338e+00,1.174538091943522460e+02
6.221641380814483258e-01,-1.064627993685209571e-02,1.535898027001552535e+00,1.893116728939635562e+00,9.167239716580748166e+01
7.209193849361483775e-01,-1.254859758315544568e-02,1.489196505273132354e-01,1.883103791861167942e+00,1.719887198931259036e+02
7.912626948413785666e-01,-1.304498798004006740e-02,2.220071241620986345e-11,1.932843396682233594e+00,2.450256368272791860e+02
5.019179341202478772e-01,-8.319344786114875670e-03,1.919514453173469803e+00,1.813264731478863689e+00,4.578448084364484316e+01
6.893290123397168845e-01,-1.204317064811378547e-02,3.484216551357864344e-01,1.924057917650343397e+00,1.453729734876874886e+02
6.490672569906326128e-01,-1.085977587446577616e-02,2.723836835639154685e+00,1.878385136589304505e+00,2.076564060489578267e+01
7.284986199863390244e-01,-1.317519865555906097e-02,2.516060171949910198e-08,1.904315918637724758e+00,2.243612172725343896e+02
6.893666404353080424e-01,-1.207900464363097399e-02,2.724508329881566215e+00,1.955121882573226610e+00,9.844889738515243957e-08
6.439067795736154176e-01,-1.091218333250917362e-02,1.835980326319335720e+00,1.904331880986560588e+00,1.098059428806292104e+01
6.142497477217495616e-01,-1.117126387595470359e-02,5.391631109841541272e-03,2.003664905754331205e+00,1.763543411136640486e+02
5.840955564299747937e-01,-1.016602937845763159e-02,8.873336965186606751e-01,1.895245299746280532e+00,1.215377794126427773e+02
6.135859768440369288e-01,-1.002790112255143480e-02,2.741915996855272653e+00,1.893166443654374476e+00,2.864029909773591065e+00
6.089413702903414549e-01,-1.131886634975441154e-02,1.215683314396931669e+00,1.926129186608031452e+00,7.586118760710922970e+01
1.007593646913826246e+00,-1.688039808393591162e-02,9.997045973502797223e-01,1.978308609587757338e+00,1.343190455936682781e+02
7.553836682134009717e-01,-1.318839328972437955e-02,6.200684656780501554e-11,1.926578221850220096e+00,1.102878562085177521e+02
7.078371479845824155e-01,-1.218035677881213093e-02,2.674714890099530340e+00,1.905445519223044393e+00,7.336820596084921578e-08
6.212375967781453845e-01,-1.058823623607597735e-02,1.534556611654541936e+00,1.900205895495550967e+00,1.189671564890005584e+02
6.933966598043543872e-01,-1.135707913821003452e-02,3.009149603937180750e-09,1.894844545867585328e+00,2.678705437162459475e+02
8.375367896172166704e-01,-1.451081671949256899e-02,8.802444402313632787e-01,1.990285413295246331e+00,1.033349710857073234e+02
8.280624968374586947e-01,-1.405355907584516888e-02,1.067422299446919576e+00,1.922654531879437911e+00,1.679291659115302195e+02
9.500514209497831208e-01,-1.551538941494976821e-02,5.297587330223447744e-01,1.918572070578135502e+00,1.626347260957930416e+02
6.968630918584901579e-01,-1.248750218675231428e-02,1.437029014395939219e+00,1.879001640929865991e+00,4.498528072049064974e+01
9.742808555710433804e-01,-1.450599410144484507e-02,2.265719841597509276e+00,1.993635924866980602e+00,4.660065627319648394e-09
6.242516608401150746e-01,-1.043480688408740184e-02,2.234876481729146214e+00,1.923690705012270907e+00,1.788063589910264994e+01
6.865040704108502645e-01,-1.120515232336301813e-02,2.190753246389577136e+00,1.913573948661733137e+00,1.346979754714972159e+02
6.256434584322172476e-01,-9.833300716515535819e-03,4.158333796342561595e-11,1.937145975954623012e+00,1.558049970909841591e+02
9.180284577609658658e-01,-1.556527880179470885e-02,1.228488777734904557e-09,1.936309722020480129e+00,2.022165769515936233e+02
8.459362121258584555e-01,-1.477304016460752149e-02,7.051254326126580319e-01,1.939355314516235662e+00,1.063392830754804947e+02
6.046915494502138610e-01,-1.046159910304541273e-02,4.627019930260982681e-11,1.968103296932107060e+00,2.396037952860570499e+02
8.016597551782794762e-01,-1.330545094665191996e-02,1.241145638495013026e+00,1.927760506136264151e+00,1.268559275571185623e+02
6.279657485040404108e-01,-1.162524976481943070e-02,9.845286796764830539e-01,1.895369558929951070e+00,9.379577214630199933e+01
1.038861947450074208e+00,-1.657207816675573472e-02,1.714681346173165144e+00,2.006538939274540745e+00,7.799879618887229071e+01
6.497320473720696876e-01,-1.084310891141037139e-02,1.372363768818519514e+00,1.848968753030110213e+00,1.318399365046496712e+02
6.372433401523591723e-01,-1.122581438415881823e-02,1.595067316132771307e+00,1.863294818615596871e+00,1.284717453177185291e+02
8.828447913332463370e-01,-1.552478263877392003e-02,6.867468840131017993e-01,1.940088340192707594e+00,1.875720514856978127e+02
5.851345570387980199e-01,-9.660097079371141038e-03,1.818684946967334071e+00,1.882708192411756132e+00,1.104127733283050219e+02
5.848324896324567090e-01,-1.098198581639244636e-02,1.145516725746776432e+00,1.928441909050687464e+00,1.441960422011756293e+02
6.399898061105581126e-01,-1.080632473739288717e-02,1.373615119025014542e-01,1.982657999196478116e+00,1.953213985160754476e+02
6.579595084046698794e-01,-1.235647435627813817e-02,2.305398864899644629e+00,1.877302298540448389e+00,6.298469181990884636e+01
7.547331595568571583e-01,-1.261902596545115204e-02,2.164947362378559781e+00,1.882705265852224086e+00,5.671048977237909128e+01
6.146030514999235583e-01,-9.978895133342470525e-03,1.360826757275680921e+00,1.832953515193255889e+00,1.590833389481924769e+02
7.332919462931883903e-01,-1.289012489141443465e-02,1.047112501346794788e+00,1.951752222366081480e+00,1.591321049417646520e+02
8.216039341590414269e-01,-1.397492846881465481e-02,1.585524005767573019e+00,1.915288582263156014e+00,6.526855989642825762e+01
7.615917886839599360e-01,-1.262027092970099788e-02,2.448964691005764145e-09,1.885390100156492554e+00,1.301596469275137622e+02
6.886641762504844833e-01,-1.217173162938326239e-02,2.197574974996871600e+00,1.941361661361445501e+00,2.644133700995888958e+01
8.707581426753326914e-01,-1.510307787556972731e-02,3.556536775428820779e-10,1.911170556636408335e+00,2.417844888613418561e+02
1.110003897533913042e+00,-1.824961603874954846e-02,1.291699346744734633e+00,1.948870636171466053e+00,1.680037119997003003e+02
7.568859651650281517e-01,-1.301589390313182860e-02,5.272121091367422130e-01,1.962802984203205314e+00,9.062890885396642204e+01
6.597746743781783829e-01,-1.180897316892361507e-02,3.208177336757319864e+00,1.918109858654696964e+00,2.145053933016998471e+01
1.013591121906552983e+00,-1.608841512485186670e-02,1.739669536297522301e-01,1.984267494975266333e+00,1.524300547902843732e+02
8.559864818965744471e-01,-1.318707099144435929e-02,1.526675939517523783e+00,1.914220782146054844e+00,7.210217497144030574e+01
6.547041528123958010e-01,-1.124927917018607969e-02,9.340844914776850194e-01,1.883194389280462566e+00,1.500839927143681223e+02
6.149156174708321210e-01,-1.166932498249784178e-02,1.952707015090865639e+00,1.924271307505952322e+00,9.738912968252681424e+01
7.199589204642750095e-01,-1.300312735034211964e-02,2.058045676088245735e+00,1.965209335127927837e+00,7.635062455809020209e-08
5.913154470027116583e-01,-1.005346936617861585e-02,1.917877121419768738e+00,1.904865723979484837e+00,7.325346255896882042e+01
7.263433162405510402e-01,-1.252838924119435704e-02,2.244671917685742812e+00,1.966220465269363116e+00,4.396550688272171379e-08
6.906339531355653039e-01,-1.113679531260447844e-02,2.685551664743054922e-09,1.903141109613561088e+00,1.619690319942120311e+02
7.662917308993929533e-01,-1.327767198880052020e-02,1.107192220246105737e-08,1.902557379756757427e+00,2.408194070772096609e+02
6.262615888610185699e-01,-1.167043377486668733e-02,1.851929774126196193e+00,1.911361533522750955e+00,1.082766003671252975e+02
8.416264809953194481e-01,-1.468615324232064659e-02,2.856091639202396060e+00,1.992431345479383387e+00,7.829324199329930043e-09
7.432833502220002053e-01,-1.253213186715257041e-02,2.176262362766133496e+00,1.887469456312351079e+00,5.980105481743441231e+01
7.665121887780610432e-01,-1.295034709738367325e-02,5.599091293028192196e-01,1.931656331308150731e+00,2.081984388525219742e+02
6.277969513331000950e-01,-1.085680146853530356e-02,4.155711212455946106e-09,1.942665291785144355e+00,2.282492691084070771e+02
5.143653222470407904e-01,-8.466288390988334356e-03,2.266584890872706381e-12,1.872857075711302111e+00,1.763938184191619598e+02
5.865392608718660306e-01,-9.725826626486652401e-03,1.057029621105584072e+00,1.905266919656964042e+00,1.569792161687478540e+02
6.136006773010200810e-01,-1.053465797015464347e-02,8.148585998168658140e-01,1.963635862580827007e+00,3.040671876411838070e+01
6.848518895239331661e-01,-1.179202752088987123e-02,1.394187030955972961e+00,1.906931544830777758e+00,1.456748137090420698e+02
8.094585683938790854e-01,-1.302229439747832132e-02,9.438060521474582742e-01,1.897573211390200187e+00,9.419209592633170303e+01
7.986152149244853948e-01,-1.343507695232488107e-02,1.660629481469346302e+00,1.900329450039038637e+00,3.575525467776184030e+01
7.450685278495395858e-01,-1.233522437853395125e-02,4.717528886163673274e-01,1.902646001887288607e+00,2.084479188144175907e+02
7.877853045281864031e-01,-1.284277335724911054e-02,1.495119626006173652e+00,1.995089158477707514e+00,2.881340086147778035e+00
7.504810267599322238e-01,-1.326867758776182141e-02,2.472806024905807476e+00,1.897037154032418460e+00,1.629388695575140015e-06
6.580397983742976020e-01,-1.197211936594800782e-02,7.366484949406102836e-09,1.902279442193531844e+00,1.477563802419378760e+02
7.885054352598983574e-01,-1.402007749924449008e-02,1.544708152356356181e-12,1.942663638818980854e+00,2.495266964835792294e+02
6.631145877756865481e-01,-1.094710655880598051e-02,4.878386954501080092e-02,1.900295961523385646e+00,1.887040803653190437e+02
7.457919367569466607e-01,-1.267563534255871684e-02,1.958117825542345036e+00,1.901951529067036573e+00,8.885440605384526691e+01
6.363438933505490835e-01,-1.166875553136699668e-02,1.743789574750893356e+00,1.929629597603572444e+00,9.856783824882661804e+01
6.033897590544490264e-01,-1.030745225655253783e-02,2.589221571890688356e+00,1.957276405171703759e+00,1.506305650309773721e-13
7.483015848335889952e-01,-1.285863805591322927e-02,1.994618208911261847e+00,1.958512107391758184e+00,7.017593549437347461e-08
9.157792365134722612e-01,-1.577174042075752541e-02,1.239244184376472768e+00,1.944370208575833869e+00,9.478245169782687185e+01
6.152571853366201049e-01,-1.060044480743958101e-02,5.001178618791259911e-01,1.875549090795689100e+00,5.510763735763672599e+01
6.506106526061792295e-01,-1.077412350231642113e-02,2.693454763474898872e+00,1.888859528466146465e+00,1.736627360860955852e-07
5.986483050473344614e-01,-9.296405140228666125e-03,8.293927987611890984e-01,1.916224479299982519e+00,1.373867251789243937e+02
6.274511620976492843e-01,-1.091832079538050150e-02,2.179900921018895765e+00,1.959180442202353989e+00,2.680998514291764080e-08
7.665571971241411653e-01,-1.316305536664042625e-02,3.989465780018415787e-08,1.871695582745450448e+00,1.970386041067555425e+02
4.572904048856612502e-01,-6.972302373370548555e-03,4.095347081327409544e-01,1.902983925232941242e+00,1.837227939326345449e+02
8.840177542055551729e-01,-1.494314446788059039e-02,1.724519171284938590e+00,1.885727817639285986e+00,5.232477890061083770e+01
5.173763575452620112e-01,-8.690869454163257721e-03,1.863476638457102874e+00,1.854959158907505623e+00,6.053578876186701763e+01
8.683317123216509614e-01,-1.400161145350179576e-02,1.077614907083606521e+00,1.936507489721441377e+00,5.221133114854916357e+01
8.411852273778177569e-01,-1.361197610477066049e-02,1.861139259116246780e+00,1.920907739911494438e+00,8.292403004883961160e+01
6.333461753205665845e-01,-1.066590738784240801e-02,7.806745493948154645e-11,1.913970083731074245e+00,2.523740525571296587e+02
7.154691164632280831e-01,-1.393009774115547446e-02,5.877492337833490704e-16,1.916138586568534530e+00,2.088436393827914230e+02
7.844315012256239950e-01,-1.397571331178994007e-02,5.454781441617114792e-09,1.934630528901397417e+00,2.160813763000066388e+02
1.048580235926624971e+00,-1.708513204049310480e-02,1.094488624271010790e+00,1.967507405083603667e+00,1.601975884256177096e+02
4.762385452557285070e-01,-7.392665611929201408e-03,1.283223518660900675e+00,1.819241578256755476e+00,1.308819269641336689e+02
6.270537565197923380e-01,-1.044198903209998981e-02,2.353430252159061542e+00,1.953411698851989842e+00,5.225799783078969796e+01
8.565259967784674133e-01,-1.491240082875823145e-02,1.117243923958598728e+00,1.942965079681082008e+00,4.339072562829145596e+01
9.606907880216304374e-01,-1.569829668793944893e-02,2.499749293476293932e+00,1.961275200001647123e+00,4.519610312436559951e+01
6.976264813280158572e-01,-1.040922985184173852e-02,1.742924172451861820e+00,1.902431033839125263e+00,4.820433524599061376e-08
7.483002135763534568e-01,-1.319276327115970898e-02,1.176758622518834896e-09,1.923818262150617020e+00,2.784918424966022030e+02
7.217596524959927207e-01,-1.209504475666934621e-02,8.249964974313559463e-01,1.902852669558079191e+00,1.770310481827193598e+02
7.573071288114772148e-01,-1.246146017867216273e-02,8.779808742523087517e-01,1.980377489142944869e+00,1.622978819122129437e+02
5.901924939251741442e-01,-1.038480216952546165e-02,1.603187804844151243e+00,1.984800617204644624e+00,6.863517477958872348e+01
7.182970920876340370e-01,-1.265921709216114022e-02,6.079040615797225433e-01,1.905028883381833626e+00,1.624114836642019952e+02
6.781114870405082762e-01,-1.183206010893578415e-02,1.218822618110290357e+00,1.857702728095667499e+00,9.262678088187443848e+01
6.568012296255022475e-01,-1.208410567584174838e-02,3.768756244771383560e-21,1.900519101464221983e+00,9.002188294289766191e+01
6.979183422805717019e-01,-1.135293931778735659e-02,2.009910000514996964e-01,1.928173247705146531e+00,2.442278020443610274e+02
5.876449483400087992e-01,-9.922492090971362158e-03,2.146912819103627967e-01,1.901014037574725091e+00,2.185108060799247767e+02
6.899256869145931059e-01,-1.271422581262901357e-02,2.047817193318509865e+00,1.935931399653906260e+00,3.152866114307011713e+01
